"id","grade","cal_year","measure","score","time","program_year","time_cont","student_year","domain_type","grade_diff","start_grade_diff","fall_score","spring_score","raw_growth","start_grade_diff_c","time_c"
"891517",8,2016,"lwid",8.3,1,2,3,"891517_2016","reading",0.300000000000001,0.300000000000001,8.3,10.8,2.5,0.718785547005688,0.951045104510451
"891517",8,2016,"wa",8.1,1,2,3,"891517_2016","reading",0.0999999999999996,0.0999999999999996,8.1,9.9,1.8,0.518785547005687,0.951045104510451
"891517",8,2016,"ed",9,1,2,3,"891517_2016","other",1,1,9,11.7,2.7,1.41878554700569,0.951045104510451
"891517",8,2016,"wf",5,1,2,3,"891517_2016","writing",-3,-3,5,6.3,1.3,-2.58121445299431,0.951045104510451
"891517",8,2016,"ws",10.6,1,2,3,"891517_2016","writing",2.6,2.6,10.6,10.2,-0.4,3.01878554700569,0.951045104510451
"891517",8,2016,"calc",7.1,1,2,3,"891517_2016","math",-0.9,-0.9,7.1,8,0.9,-0.481214452994313,0.951045104510451
"891517",8,2016,"comp",6.2,1,2,3,"891517_2016","composite",-1.8,-1.8,6.2,7.3,1.1,-1.38121445299431,0.951045104510451
"891517",8,2016,"psdi",5.8,1,2,3,"891517_2016","math",-2.2,-2.2,5.8,6.9,1.1,-1.78121445299431,0.951045104510451
"891517",8,2016,"mf",7.3,1,2,3,"891517_2016","math",-0.7,-0.7,7.3,9.3,2,-0.281214452994313,0.951045104510451
"892325",4,2023,"rc",0.6,1,1,1,"892325_2023","reading",-3.4,-3.4,0.6,1.1,0.5,-2.98121445299431,-1.04895489548955
"892325",4,2023,"lwid",0.7,1,1,1,"892325_2023","reading",-3.3,-3.3,0.7,1.9,1.2,-2.88121445299431,-1.04895489548955
"892325",4,2023,"wa",1.1,1,1,1,"892325_2023","reading",-2.9,-2.9,1.1,3.2,2.1,-2.48121445299431,-1.04895489548955
"892325",4,2023,"rf",0,1,1,1,"892325_2023","reading",-4,-4,0,1.1,1.1,-3.58121445299431,-1.04895489548955
"892325",4,2023,"cap",NA,1,1,1,"892325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"892325",4,2023,"ed",NA,1,1,1,"892325_2023","other",NA,NA,NA,1.2,NA,NA,-1.04895489548955
"892325",4,2023,"ue",NA,1,1,1,"892325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"892325",4,2023,"lang",NA,1,1,1,"892325_2023","composite",NA,NA,NA,NA,NA,NA,-1.04895489548955
"892325",4,2023,"wf",0.2,1,1,1,"892325_2023","writing",-3.8,-3.8,0.2,1.4,1.2,-3.38121445299431,-1.04895489548955
"892325",4,2023,"ws",NA,1,1,1,"892325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"892325",4,2023,"ce",NA,1,1,1,"892325_2023","math",NA,NA,NA,NA,NA,NA,-1.04895489548955
"892325",4,2023,"comp",NA,1,1,1,"892325_2023","composite",NA,NA,NA,2.6,NA,NA,-1.04895489548955
"892325",4,2023,"psdi",0.9,1,1,1,"892325_2023","math",-3.1,-3.1,0.9,1.9,1,-2.68121445299431,-1.04895489548955
"892325",4,2023,"calc",0.6,1,1,1,"892325_2023","math",-3.4,-3.4,0.6,2.2,1.6,-2.98121445299431,-1.04895489548955
"892325",4,2023,"mf",0.3,1,1,1,"892325_2023","math",-3.7,-3.7,0.3,2.4,2.1,-3.28121445299431,-1.04895489548955
"892325",5,2024,"rc",2.2,1,2,3,"892325_2024","reading",-2.8,-2.8,2.2,3.8,1.6,-2.38121445299431,0.951045104510451
"892325",5,2024,"lwid",2.4,1,2,3,"892325_2024","reading",-2.6,-2.6,2.4,4.1,1.7,-2.18121445299431,0.951045104510451
"892325",5,2024,"wa",3.1,1,2,3,"892325_2024","reading",-1.9,-1.9,3.1,5.7,2.6,-1.48121445299431,0.951045104510451
"892325",5,2024,"rf",1.9,1,2,3,"892325_2024","reading",-3.1,-3.1,1.9,3,1.1,-2.68121445299431,0.951045104510451
"892325",5,2024,"ws",1.9,1,2,3,"892325_2024","writing",-3.1,-3.1,1.9,4.1,2.2,-2.68121445299431,0.951045104510451
"892325",5,2024,"we",1.9,1,2,3,"892325_2024","other",-3.1,-3.1,1.9,3.6,1.7,-2.68121445299431,0.951045104510451
"892325",5,2024,"ed",2.5,1,2,3,"892325_2024","other",-2.5,-2.5,2.5,3.8,1.3,-2.08121445299431,0.951045104510451
"892325",5,2024,"towl",3.2,1,2,3,"892325_2024","other",-1.8,-1.8,3.2,6.2,3,-1.38121445299431,0.951045104510451
"892325",5,2024,"comp",2.1,1,2,3,"892325_2024","composite",-2.9,-2.9,2.1,4.2,2.1,-2.48121445299431,0.951045104510451
"892325",5,2024,"ce",3,1,2,3,"892325_2024","math",-2,-2,3,5,2,-1.58121445299431,0.951045104510451
"892325",5,2024,"calc",2.2,1,2,3,"892325_2024","math",-2.8,-2.8,2.2,4.8,2.6,-2.38121445299431,0.951045104510451
"892325",5,2024,"mf",3.2,1,2,3,"892325_2024","math",-1.8,-1.8,3.2,4.1,0.899999999999999,-1.38121445299431,0.951045104510451
"900810",6,2009,"rc",8.4,1,1,1,"900810_2009","reading",2.4,2.4,8.4,8.8,0.4,2.81878554700569,-1.04895489548955
"900810",6,2009,"lwid",9.8,1,1,1,"900810_2009","reading",3.8,3.8,9.8,9.7,-0.100000000000001,4.21878554700569,-1.04895489548955
"900810",6,2009,"wa",7.5,1,1,1,"900810_2009","reading",1.5,1.5,7.5,12.9,5.4,1.91878554700569,-1.04895489548955
"900810",6,2009,"rf",4.8,1,1,1,"900810_2009","reading",-1.2,-1.2,4.8,10.7,5.9,-0.781214452994313,-1.04895489548955
"900810",6,2009,"cap",4.7,1,1,1,"900810_2009","writing",-1.3,-1.3,4.7,12.9,8.2,-0.881214452994312,-1.04895489548955
"900810",6,2009,"punc",4.7,1,1,1,"900810_2009","writing",-1.3,-1.3,4.7,6.6,1.9,-0.881214452994312,-1.04895489548955
"900810",6,2009,"ue",6,1,1,1,"900810_2009","writing",0,0,6,11,5,0.418785547005688,-1.04895489548955
"900810",6,2009,"lang",5.1,1,1,1,"900810_2009","composite",-0.9,-0.9,5.1,10.2,5.1,-0.481214452994313,-1.04895489548955
"900810",6,2009,"wf",3.6,1,1,1,"900810_2009","writing",-2.4,-2.4,3.6,6.1,2.5,-1.98121445299431,-1.04895489548955
"900810",6,2009,"ws",7,1,1,1,"900810_2009","writing",1,1,7,11.6,4.6,1.41878554700569,-1.04895489548955
"900810",6,2009,"ce",6.7,1,1,1,"900810_2009","math",0.7,0.7,6.7,7.6,0.899999999999999,1.11878554700569,-1.04895489548955
"900810",6,2009,"psdi",5.9,1,1,1,"900810_2009","math",-0.0999999999999996,-0.0999999999999996,5.9,12.9,7,0.318785547005688,-1.04895489548955
"900810",6,2009,"comp",4.5,1,1,1,"900810_2009","composite",-1.5,-1.5,4.5,7.1,2.6,-1.08121445299431,-1.04895489548955
"900810",6,2009,"maths",NA,1,1,1,"900810_2009","other",NA,NA,NA,NA,NA,NA,-1.04895489548955
"900810",6,2009,"calc",4.9,1,1,1,"900810_2009","math",-1.1,-1.1,4.9,10.9,6,-0.681214452994312,-1.04895489548955
"900810",6,2009,"mf",2.3,1,1,1,"900810_2009","math",-3.7,-3.7,2.3,8.2,5.9,-3.28121445299431,-1.04895489548955
"901517",7,2016,"rc",2.6,1,1,1,"901517_2016","reading",-4.4,-4.4,2.6,5,2.4,-3.98121445299431,-1.04895489548955
"901517",7,2016,"lwid",3.4,1,1,1,"901517_2016","reading",-3.6,-3.6,3.4,6.2,2.8,-3.18121445299431,-1.04895489548955
"901517",7,2016,"wa",4.1,1,1,1,"901517_2016","reading",-2.9,-2.9,4.1,6.7,2.6,-2.48121445299431,-1.04895489548955
"901517",7,2016,"ed",3.8,1,1,1,"901517_2016","other",-3.2,-3.2,3.8,7.1,3.3,-2.78121445299431,-1.04895489548955
"901517",7,2016,"wf",2.5,1,1,1,"901517_2016","writing",-4.5,-4.5,2.5,4.1,1.6,-4.08121445299431,-1.04895489548955
"901517",7,2016,"ws",2.4,1,1,1,"901517_2016","writing",-4.6,-4.6,2.4,7.9,5.5,-4.18121445299431,-1.04895489548955
"901517",7,2016,"calc",4,1,1,1,"901517_2016","math",-3,-3,4,5.6,1.6,-2.58121445299431,-1.04895489548955
"901517",7,2016,"comp",2.1,1,1,1,"901517_2016","composite",-4.9,-4.9,2.1,4.3,2.2,-4.48121445299431,-1.04895489548955
"901517",7,2016,"psdi",2.4,1,1,1,"901517_2016","math",-4.6,-4.6,2.4,4.6,2.2,-4.18121445299431,-1.04895489548955
"901517",7,2016,"mf",2.8,1,1,1,"901517_2016","math",-4.2,-4.2,2.8,7.1,4.3,-3.78121445299431,-1.04895489548955
"902325",7,2023,"rc",13,1,1,1,"902325_2023","reading",6,6,13,13,0,6.41878554700569,-1.04895489548955
"902325",7,2023,"lwid",12.9,1,1,1,"902325_2023","reading",5.9,5.9,12.9,12.2,-0.700000000000001,6.31878554700569,-1.04895489548955
"902325",7,2023,"wa",12.9,1,1,1,"902325_2023","reading",5.9,5.9,12.9,12.9,0,6.31878554700569,-1.04895489548955
"902325",7,2023,"rf",8.2,1,1,1,"902325_2023","reading",1.2,1.2,8.2,12.9,4.7,1.61878554700569,-1.04895489548955
"902325",7,2023,"cap",NA,1,1,1,"902325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"902325",7,2023,"ed",10.2,1,1,1,"902325_2023","other",3.2,3.2,10.2,11.7,1.5,3.61878554700569,-1.04895489548955
"902325",7,2023,"ue",NA,1,1,1,"902325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"902325",7,2023,"lang",NA,1,1,1,"902325_2023","composite",NA,NA,NA,NA,NA,NA,-1.04895489548955
"902325",7,2023,"wf",7,1,1,1,"902325_2023","writing",0,0,7,12.9,5.9,0.418785547005688,-1.04895489548955
"902325",7,2023,"ws",NA,1,1,1,"902325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"902325",7,2023,"ce",NA,1,1,1,"902325_2023","math",NA,NA,NA,NA,NA,NA,-1.04895489548955
"902325",7,2023,"comp",6.8,1,1,1,"902325_2023","composite",-0.2,-0.2,6.8,10.5,3.7,0.218785547005687,-1.04895489548955
"902325",7,2023,"psdi",7,1,1,1,"902325_2023","math",0,0,7,8.8,1.8,0.418785547005688,-1.04895489548955
"902325",7,2023,"calc",7.6,1,1,1,"902325_2023","math",0.6,0.6,7.6,9.3,1.7,1.01878554700569,-1.04895489548955
"902325",7,2023,"mf",12.9,1,1,1,"902325_2023","math",5.9,5.9,12.9,12.9,0,6.31878554700569,-1.04895489548955
"90810",4,2008,"rc",4.1,1,1,1,"90810_2008","reading",0.0999999999999996,0.0999999999999996,4.1,6.1,2,0.518785547005687,-1.04895489548955
"90810",4,2008,"lwid",3.1,1,1,1,"90810_2008","reading",-0.9,-0.9,3.1,4.1,1,-0.481214452994312,-1.04895489548955
"90810",4,2008,"wa",2.7,1,1,1,"90810_2008","reading",-1.3,-1.3,2.7,3.4,0.7,-0.881214452994312,-1.04895489548955
"90810",4,2008,"rf",3.2,1,1,1,"90810_2008","reading",-0.8,-0.8,3.2,6.1,2.9,-0.381214452994312,-1.04895489548955
"90810",4,2008,"cap",4.5,1,1,1,"90810_2008","writing",0.5,0.5,4.5,5.6,1.1,0.918785547005688,-1.04895489548955
"90810",4,2008,"punc",2.7,1,1,1,"90810_2008","writing",-1.3,-1.3,2.7,5.4,2.7,-0.881214452994312,-1.04895489548955
"90810",4,2008,"ue",3.1,1,1,1,"90810_2008","writing",-0.9,-0.9,3.1,2.6,-0.5,-0.481214452994312,-1.04895489548955
"90810",4,2008,"lang",3.4,1,1,1,"90810_2008","composite",-0.6,-0.6,3.4,4.5,1.1,-0.181214452994313,-1.04895489548955
"90810",4,2008,"wf",3,1,1,1,"90810_2008","writing",-1,-1,3,4.9,1.9,-0.581214452994312,-1.04895489548955
"90810",4,2008,"ws",2.3,1,1,1,"90810_2008","writing",-1.7,-1.7,2.3,5,2.7,-1.28121445299431,-1.04895489548955
"90810",4,2008,"ce",3.2,1,1,1,"90810_2008","math",-0.8,-0.8,3.2,4.4,1.2,-0.381214452994312,-1.04895489548955
"90810",4,2008,"psdi",4.3,1,1,1,"90810_2008","math",0.3,0.3,4.3,3.8,-0.5,0.718785547005687,-1.04895489548955
"90810",4,2008,"comp",3.3,1,1,1,"90810_2008","composite",-0.7,-0.7,3.3,4.2,0.9,-0.281214452994313,-1.04895489548955
"90810",4,2008,"maths",3.6,1,1,1,"90810_2008","other",-0.4,-0.4,3.6,4.2,0.6,0.0187855470056876,-1.04895489548955
"90810",4,2008,"calc",4.1,1,1,1,"90810_2008","math",0.0999999999999996,0.0999999999999996,4.1,4.1,0,0.518785547005687,-1.04895489548955
"90810",4,2008,"mf",5.8,1,1,1,"90810_2008","math",1.8,1.8,5.8,8.8,3,2.21878554700569,-1.04895489548955
"910810",7,2009,"rc",9.7,1,1,1,"910810_2009","reading",2.7,2.7,9.7,10,0.300000000000001,3.11878554700569,-1.04895489548955
"910810",7,2009,"lwid",5.3,1,1,1,"910810_2009","reading",-1.7,-1.7,5.3,8,2.7,-1.28121445299431,-1.04895489548955
"910810",7,2009,"wa",5.5,1,1,1,"910810_2009","reading",-1.5,-1.5,5.5,7.5,2,-1.08121445299431,-1.04895489548955
"910810",7,2009,"rf",9.2,1,1,1,"910810_2009","reading",2.2,2.2,9.2,12.9,3.7,2.61878554700569,-1.04895489548955
"910810",7,2009,"cap",7.3,1,1,1,"910810_2009","writing",0.3,0.3,7.3,12.9,5.6,0.718785547005687,-1.04895489548955
"910810",7,2009,"punc",11.2,1,1,1,"910810_2009","writing",4.2,4.2,11.2,8.9,-2.3,4.61878554700569,-1.04895489548955
"910810",7,2009,"ue",7.4,1,1,1,"910810_2009","writing",0.4,0.4,7.4,9.3,1.9,0.818785547005688,-1.04895489548955
"910810",7,2009,"lang",8.6,1,1,1,"910810_2009","composite",1.6,1.6,8.6,10.4,1.8,2.01878554700569,-1.04895489548955
"910810",7,2009,"wf",5.3,1,1,1,"910810_2009","writing",-1.7,-1.7,5.3,7.1,1.8,-1.28121445299431,-1.04895489548955
"910810",7,2009,"ws",7.6,1,1,1,"910810_2009","writing",0.6,0.6,7.6,10.9,3.3,1.01878554700569,-1.04895489548955
"910810",7,2009,"ce",9.2,1,1,1,"910810_2009","math",2.2,2.2,9.2,12.4,3.2,2.61878554700569,-1.04895489548955
"910810",7,2009,"psdi",12.5,1,1,1,"910810_2009","math",5.5,5.5,12.5,12.9,0.4,5.91878554700569,-1.04895489548955
"910810",7,2009,"comp",6.5,1,1,1,"910810_2009","composite",-0.5,-0.5,6.5,12.9,6.4,-0.0812144529943125,-1.04895489548955
"910810",7,2009,"maths",NA,1,1,1,"910810_2009","other",NA,NA,NA,NA,NA,NA,-1.04895489548955
"910810",7,2009,"calc",12.1,1,1,1,"910810_2009","math",5.1,5.1,12.1,12.9,0.800000000000001,5.51878554700569,-1.04895489548955
"910810",7,2009,"mf",4.4,1,1,1,"910810_2009","math",-2.6,-2.6,4.4,12.9,8.5,-2.18121445299431,-1.04895489548955
"911517",7,2016,"rc",5,1,1,1,"911517_2016","reading",-2,-2,5,7.7,2.7,-1.58121445299431,-1.04895489548955
"911517",7,2016,"lwid",4.9,1,1,1,"911517_2016","reading",-2.1,-2.1,4.9,9.8,4.9,-1.68121445299431,-1.04895489548955
"911517",7,2016,"wa",8.1,1,1,1,"911517_2016","reading",1.1,1.1,8.1,9.9,1.8,1.51878554700569,-1.04895489548955
"911517",7,2016,"ed",7.1,1,1,1,"911517_2016","other",0.0999999999999996,0.0999999999999996,7.1,9,1.9,0.518785547005687,-1.04895489548955
"911517",7,2016,"wf",6.3,1,1,1,"911517_2016","writing",-0.7,-0.7,6.3,12.9,6.6,-0.281214452994313,-1.04895489548955
"911517",7,2016,"ws",8.4,1,1,1,"911517_2016","writing",1.4,1.4,8.4,12.5,4.1,1.81878554700569,-1.04895489548955
"911517",7,2016,"calc",5.7,1,1,1,"911517_2016","math",-1.3,-1.3,5.7,8.7,3,-0.881214452994312,-1.04895489548955
"911517",7,2016,"comp",5,1,1,1,"911517_2016","composite",-2,-2,5,7,2,-1.58121445299431,-1.04895489548955
"911517",7,2016,"psdi",4.5,1,1,1,"911517_2016","math",-2.5,-2.5,4.5,6.8,2.3,-2.08121445299431,-1.04895489548955
"911517",7,2016,"mf",6.5,1,1,1,"911517_2016","math",-0.5,-0.5,6.5,12.9,6.4,-0.0812144529943125,-1.04895489548955
"912325",5,2024,"rc",7.5,1,1,1,"912325_2024","reading",2.5,2.5,7.5,10.8,3.3,2.91878554700569,-1.04895489548955
"912325",5,2024,"lwid",9.6,1,1,1,"912325_2024","reading",4.6,4.6,9.6,12.9,3.3,5.01878554700569,-1.04895489548955
"912325",5,2024,"wa",12.9,1,1,1,"912325_2024","reading",7.9,7.9,12.9,12.9,0,8.31878554700569,-1.04895489548955
"912325",5,2024,"rf",12.9,1,1,1,"912325_2024","reading",7.9,7.9,12.9,12.9,0,8.31878554700569,-1.04895489548955
"912325",5,2024,"ws",3.7,1,1,1,"912325_2024","writing",-1.3,-1.3,3.7,6.3,2.6,-0.881214452994312,-1.04895489548955
"912325",5,2024,"we",7.2,1,1,1,"912325_2024","other",2.2,2.2,7.2,13,5.8,2.61878554700569,-1.04895489548955
"912325",5,2024,"ed",9,1,1,1,"912325_2024","other",4,4,9,12.9,3.9,4.41878554700569,-1.04895489548955
"912325",5,2024,"towl",10.7,1,1,1,"912325_2024","other",5.7,5.7,10.7,13,2.3,6.11878554700569,-1.04895489548955
"912325",5,2024,"comp",4.4,1,1,1,"912325_2024","composite",-0.6,-0.6,4.4,5.1,0.699999999999999,-0.181214452994312,-1.04895489548955
"912325",5,2024,"ce",2.9,1,1,1,"912325_2024","math",-2.1,-2.1,2.9,5.4,2.5,-1.68121445299431,-1.04895489548955
"912325",5,2024,"calc",3.1,1,1,1,"912325_2024","math",-1.9,-1.9,3.1,5.2,2.1,-1.48121445299431,-1.04895489548955
"912325",5,2024,"mf",2.8,1,1,1,"912325_2024","math",-2.2,-2.2,2.8,7.9,5.1,-1.78121445299431,-1.04895489548955
"91517",7,2015,"rc",6,1,1,1,"91517_2015","reading",-1,-1,6,8.2,2.2,-0.581214452994312,-1.04895489548955
"91517",7,2015,"lwid",5.4,1,1,1,"91517_2015","reading",-1.6,-1.6,5.4,8.2,2.8,-1.18121445299431,-1.04895489548955
"91517",7,2015,"wa",3.6,1,1,1,"91517_2015","reading",-3.4,-3.4,3.6,7.6,4,-2.98121445299431,-1.04895489548955
"91517",7,2015,"rf",12.9,1,1,1,"91517_2015","reading",5.9,5.9,12.9,12.9,0,6.31878554700569,-1.04895489548955
"91517",7,2015,"cap",NA,1,1,1,"91517_2015","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"91517",7,2015,"punc",NA,1,1,1,"91517_2015","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"91517",7,2015,"ue",NA,1,1,1,"91517_2015","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"91517",7,2015,"lang",NA,1,1,1,"91517_2015","composite",NA,NA,NA,NA,NA,NA,-1.04895489548955
"91517",7,2015,"wf",12.9,1,1,1,"91517_2015","writing",5.9,5.9,12.9,12.9,0,6.31878554700569,-1.04895489548955
"91517",7,2015,"ed",6.4,1,1,1,"91517_2015","other",-0.6,-0.6,6.4,8,1.6,-0.181214452994312,-1.04895489548955
"91517",7,2015,"ws",7.9,1,1,1,"91517_2015","writing",0.9,0.9,7.9,12.9,5,1.31878554700569,-1.04895489548955
"91517",7,2015,"ce",8.7,1,1,1,"91517_2015","math",1.7,1.7,8.7,11.2,2.5,2.11878554700569,-1.04895489548955
"91517",7,2015,"psdi",6.8,1,1,1,"91517_2015","math",-0.2,-0.2,6.8,6.5,-0.3,0.218785547005687,-1.04895489548955
"91517",7,2015,"comp",7.8,1,1,1,"91517_2015","composite",0.8,0.8,7.8,8.6,0.8,1.21878554700569,-1.04895489548955
"91517",7,2015,"calc",6.9,1,1,1,"91517_2015","math",-0.0999999999999996,-0.0999999999999996,6.9,9.1,2.2,0.318785547005688,-1.04895489548955
"91517",7,2015,"mf",12.9,1,1,1,"91517_2015","math",5.9,5.9,12.9,12.9,0,6.31878554700569,-1.04895489548955
"920810",6,2009,"rc",5.6,1,1,1,"920810_2009","reading",-0.4,-0.4,5.6,8.3,2.7,0.0187855470056872,-1.04895489548955
"920810",6,2009,"lwid",5.3,1,1,1,"920810_2009","reading",-0.7,-0.7,5.3,6.1,0.8,-0.281214452994313,-1.04895489548955
"920810",6,2009,"wa",5.1,1,1,1,"920810_2009","reading",-0.9,-0.9,5.1,6.1,1,-0.481214452994313,-1.04895489548955
"920810",6,2009,"rf",4.4,1,1,1,"920810_2009","reading",-1.6,-1.6,4.4,5.9,1.5,-1.18121445299431,-1.04895489548955
"920810",6,2009,"cap",4.2,1,1,1,"920810_2009","writing",-1.8,-1.8,4.2,12.9,8.7,-1.38121445299431,-1.04895489548955
"920810",6,2009,"punc",6.3,1,1,1,"920810_2009","writing",0.3,0.3,6.3,5,-1.3,0.718785547005687,-1.04895489548955
"920810",6,2009,"ue",6,1,1,1,"920810_2009","writing",0,0,6,7.3,1.3,0.418785547005688,-1.04895489548955
"920810",6,2009,"lang",5.5,1,1,1,"920810_2009","composite",-0.5,-0.5,5.5,8.4,2.9,-0.0812144529943125,-1.04895489548955
"920810",6,2009,"wf",3.3,1,1,1,"920810_2009","writing",-2.7,-2.7,3.3,5.7,2.4,-2.28121445299431,-1.04895489548955
"920810",6,2009,"ws",8.3,1,1,1,"920810_2009","writing",2.3,2.3,8.3,11.6,3.3,2.71878554700569,-1.04895489548955
"920810",6,2009,"ce",6,1,1,1,"920810_2009","math",0,0,6,6,0,0.418785547005688,-1.04895489548955
"920810",6,2009,"psdi",5.9,1,1,1,"920810_2009","math",-0.0999999999999996,-0.0999999999999996,5.9,6.7,0.8,0.318785547005688,-1.04895489548955
"920810",6,2009,"comp",2.6,1,1,1,"920810_2009","composite",-3.4,-3.4,2.6,5.2,2.6,-2.98121445299431,-1.04895489548955
"920810",6,2009,"maths",NA,1,1,1,"920810_2009","other",NA,NA,NA,NA,NA,NA,-1.04895489548955
"920810",6,2009,"calc",6.7,1,1,1,"920810_2009","math",0.7,0.7,6.7,10.9,4.2,1.11878554700569,-1.04895489548955
"920810",6,2009,"mf",4.4,1,1,1,"920810_2009","math",-1.6,-1.6,4.4,10,5.6,-1.18121445299431,-1.04895489548955
"921517",5,2016,"rc",6.9,1,1,1,"921517_2016","reading",1.9,1.9,6.9,8.5,1.6,2.31878554700569,-1.04895489548955
"921517",5,2016,"lwid",3.8,1,1,1,"921517_2016","reading",-1.2,-1.2,3.8,7.2,3.4,-0.781214452994313,-1.04895489548955
"921517",5,2016,"wa",2.5,1,1,1,"921517_2016","reading",-2.5,-2.5,2.5,4.8,2.3,-2.08121445299431,-1.04895489548955
"921517",5,2016,"ed",8,1,1,1,"921517_2016","other",3,3,8,9,1,3.41878554700569,-1.04895489548955
"921517",5,2016,"wf",6.3,1,1,1,"921517_2016","writing",1.3,1.3,6.3,5,-1.3,1.71878554700569,-1.04895489548955
"921517",5,2016,"ws",5.3,1,1,1,"921517_2016","writing",0.3,0.3,5.3,6.4,1.1,0.718785547005687,-1.04895489548955
"921517",5,2016,"calc",4,1,1,1,"921517_2016","math",-1,-1,4,5.2,1.2,-0.581214452994312,-1.04895489548955
"921517",5,2016,"comp",3.4,1,1,1,"921517_2016","composite",-1.6,-1.6,3.4,5.2,1.8,-1.18121445299431,-1.04895489548955
"921517",5,2016,"psdi",4.9,1,1,1,"921517_2016","math",-0.0999999999999996,-0.0999999999999996,4.9,5.5,0.6,0.318785547005688,-1.04895489548955
"921517",5,2016,"mf",6,1,1,1,"921517_2016","math",1,1,6,12.9,6.9,1.41878554700569,-1.04895489548955
"922325",3,2024,"rc",NA,1,1,1,"922325_2024","reading",NA,NA,NA,5.1,NA,NA,-1.04895489548955
"922325",3,2024,"lwid",4.2,1,1,1,"922325_2024","reading",1.2,1.2,4.2,5,0.8,1.61878554700569,-1.04895489548955
"922325",3,2024,"wa",1.8,1,1,1,"922325_2024","reading",-1.2,-1.2,1.8,2.6,0.8,-0.781214452994312,-1.04895489548955
"922325",3,2024,"rf",3.8,1,1,1,"922325_2024","reading",0.8,0.8,3.8,2.5,-1.3,1.21878554700569,-1.04895489548955
"922325",3,2024,"ws",1.1,1,1,1,"922325_2024","writing",-1.9,-1.9,1.1,0.8,-0.3,-1.48121445299431,-1.04895489548955
"922325",3,2024,"we",NA,1,1,1,"922325_2024","other",NA,NA,NA,1.7,NA,NA,-1.04895489548955
"922325",3,2024,"ed",1.5,1,1,1,"922325_2024","other",-1.5,-1.5,1.5,3.1,1.6,-1.08121445299431,-1.04895489548955
"922325",3,2024,"towl",3.2,1,1,1,"922325_2024","other",0.2,0.2,3.2,3,-0.2,0.618785547005688,-1.04895489548955
"922325",3,2024,"comp",NA,1,1,1,"922325_2024","composite",NA,NA,NA,1.1,NA,NA,-1.04895489548955
"922325",3,2024,"ce",NA,1,1,1,"922325_2024","math",NA,NA,NA,4.6,NA,NA,-1.04895489548955
"922325",3,2024,"calc",1.9,1,1,1,"922325_2024","math",-1.1,-1.1,1.9,2.9,1,-0.681214452994312,-1.04895489548955
"922325",3,2024,"mf",1.9,1,1,1,"922325_2024","math",-1.1,-1.1,1.9,2,0.1,-0.681214452994312,-1.04895489548955
"92325",8,2023,"rc",4.5,1,1,1,"92325_2023","reading",-3.5,-3.5,4.5,6.2,1.7,-3.08121445299431,-1.04895489548955
"92325",8,2023,"lwid",6.5,1,1,1,"92325_2023","reading",-1.5,-1.5,6.5,7.7,1.2,-1.08121445299431,-1.04895489548955
"92325",8,2023,"wa",7.6,1,1,1,"92325_2023","reading",-0.4,-0.4,7.6,8.1,0.5,0.0187855470056872,-1.04895489548955
"92325",8,2023,"rf",4.9,1,1,1,"92325_2023","reading",-3.1,-3.1,4.9,6.1,1.2,-2.68121445299431,-1.04895489548955
"92325",8,2023,"cap",NA,1,1,1,"92325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"92325",8,2023,"ed",3.8,1,1,1,"92325_2023","other",-4.2,-4.2,3.8,5.8,2,-3.78121445299431,-1.04895489548955
"92325",8,2023,"ue",NA,1,1,1,"92325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"92325",8,2023,"lang",NA,1,1,1,"92325_2023","composite",NA,NA,NA,NA,NA,NA,-1.04895489548955
"92325",8,2023,"wf",5,1,1,1,"92325_2023","writing",-3,-3,5,6.3,1.3,-2.58121445299431,-1.04895489548955
"92325",8,2023,"ws",NA,1,1,1,"92325_2023","writing",NA,NA,NA,NA,NA,NA,-1.04895489548955
"92325",8,2023,"ce",NA,1,1,1,"92325_2023","math",NA,NA,NA,NA,NA,NA,-1.04895489548955
"92325",8,2023,"comp",4.7,1,1,1,"92325_2023","composite",-3.3,-3.3,4.7,6.8,2.1,-2.88121445299431,-1.04895489548955
"92325",8,2023,"psdi",4.1,1,1,1,"92325_2023","math",-3.9,-3.9,4.1,6.3,2.2,-3.48121445299431,-1.04895489548955
"92325",8,2023,"calc",4.7,1,1,1,"92325_2023","math",-3.3,-3.3,4.7,7.1,2.4,-2.88121445299431,-1.04895489548955
"92325",8,2023,"mf",5.5,1,1,1,"92325_2023","math",-2.5,-2.5,5.5,7.2,1.7,-2.08121445299431,-1.04895489548955
"930810",4,2009,"rc",3,1,1,1,"930810_2009","reading",-1,-1,3,4,1,-0.581214452994312,-1.04895489548955
