id,grade,year_start,Measure,Score,Time
520810,7,2008,rf,7.3,2
520810,7,2008,cap,5.1,2
520810,7,2008,punc,4.8,2
520810,7,2008,ue,5.8,2
520810,7,2008,lang,5.2,2
520810,7,2008,wf,8.4,2
520810,7,2008,ws,10.6,2
520810,7,2008,ce,7.5,2
520810,7,2008,psdi,4.2,2
520810,7,2008,comp,2.8,2
520810,7,2008,maths,4.6,2
520810,7,2008,calc,6.7,2
520810,7,2008,mf,3,2
530810,6,2008,rc,3.9,1
530810,6,2008,lwid,5.3,1
530810,6,2008,wa,5.1,1
530810,6,2008,rf,4.7,1
530810,6,2008,cap,6.8,1
530810,6,2008,punc,6.1,1
530810,6,2008,ue,4.8,1
530810,6,2008,lang,5.9,1
530810,6,2008,wf,4.6,1
530810,6,2008,ws,7,1
530810,6,2008,ce,3.9,1
530810,6,2008,psdi,3,1
530810,6,2008,comp,2.5,1
530810,6,2008,maths,3.1,1
530810,6,2008,calc,4.9,1
530810,6,2008,mf,2,1
530810,6,2008,rc,4.3,2
530810,6,2008,lwid,6.8,2
530810,6,2008,wa,7.5,2
530810,6,2008,rf,9.1,2
530810,6,2008,cap,12.9,2
530810,6,2008,punc,8.3,2
530810,6,2008,ue,7.8,2
530810,6,2008,lang,9.7,2
530810,6,2008,wf,9.2,2
530810,6,2008,ws,5,2
530810,6,2008,ce,3.9,2
530810,6,2008,psdi,4.8,2
530810,6,2008,comp,4.6,2
530810,6,2008,maths,4.4,2
530810,6,2008,calc,6.2,2
530810,6,2008,mf,3.8,2
540810,4,2008,rc,1.6,1
540810,4,2008,lwid,2.4,1
540810,4,2008,wa,2.7,1
540810,4,2008,rf,2.5,1
540810,4,2008,cap,1.9,1
540810,4,2008,punc,1.9,1
540810,4,2008,ue,2,1
540810,4,2008,lang,1.9,1
540810,4,2008,wf,3.3,1
540810,4,2008,ws,3.7,1
540810,4,2008,ce,1.9,1
540810,4,2008,psdi,1.9,1
540810,4,2008,comp,2,1
540810,4,2008,maths,1.9,1
540810,4,2008,calc,3.8,1
540810,4,2008,mf,3.4,1
540810,4,2008,rc,3.4,2
540810,4,2008,lwid,3.9,2
540810,4,2008,wa,2.7,2
540810,4,2008,rf,3.9,2
540810,4,2008,cap,2.8,2
540810,4,2008,punc,2.6,2
540810,4,2008,ue,1.6,2
540810,4,2008,lang,2.4,2
540810,4,2008,wf,3.6,2
540810,4,2008,ws,3.7,2
540810,4,2008,ce,4.1,2
540810,4,2008,psdi,4.4,2
540810,4,2008,comp,3.8,2
540810,4,2008,maths,4.1,2
540810,4,2008,calc,5.2,2
540810,4,2008,mf,6.5,2
550810,4,2008,rc,3.2,1
550810,4,2008,lwid,3.5,1
550810,4,2008,wa,2.9,1
550810,4,2008,rf,3.2,1
550810,4,2008,cap,3,1
550810,4,2008,punc,2.4,1
550810,4,2008,ue,2.4,1
550810,4,2008,lang,2.6,1
550810,4,2008,wf,3,1
550810,4,2008,ws,2.5,1
550810,4,2008,ce,2.5,1
550810,4,2008,psdi,1.9,1
550810,4,2008,comp,2.9,1
550810,4,2008,maths,2.4,1
550810,4,2008,calc,2.4,1
550810,4,2008,mf,2.7,1
550810,4,2008,rc,4.9,2
550810,4,2008,lwid,3.9,2
550810,4,2008,wa,4.4,2
550810,4,2008,rf,4.1,2
550810,4,2008,cap,3.1,2
550810,4,2008,punc,3.9,2
550810,4,2008,ue,3.6,2
550810,4,2008,lang,3.5,2
550810,4,2008,wf,5.3,2
550810,4,2008,ws,9.7,2
550810,4,2008,ce,2.4,2
550810,4,2008,psdi,3.8,2
550810,4,2008,comp,3.4,2
550810,4,2008,maths,3.2,2
550810,4,2008,calc,3,2
550810,4,2008,mf,5.5,2
560810,4,2008,rc,2.1,1
560810,4,2008,lwid,2.6,1
560810,4,2008,wa,2.9,1
560810,4,2008,rf,2.3,1
560810,4,2008,cap,2,1
560810,4,2008,punc,2.5,1
560810,4,2008,ue,2.6,1
560810,4,2008,lang,2.4,1
560810,4,2008,wf,2.5,1
560810,4,2008,ws,2.3,1
560810,4,2008,ce,1.4,1
560810,4,2008,psdi,1.8,1
560810,4,2008,comp,2.5,1
560810,4,2008,maths,1.9,1
560810,4,2008,calc,2.9,1
560810,4,2008,mf,2.3,1
560810,4,2008,rc,3.5,2
560810,4,2008,lwid,4.3,2
560810,4,2008,wa,6.8,2
560810,4,2008,rf,NA,2
560810,4,2008,cap,3.3,2
560810,4,2008,punc,2.4,2
560810,4,2008,ue,2.6,2
560810,4,2008,lang,2.8,2
560810,4,2008,wf,NA,2
560810,4,2008,ws,NA,2
560810,4,2008,ce,3.2,2
560810,4,2008,psdi,2.4,2
560810,4,2008,comp,3.5,2
560810,4,2008,maths,3,2
560810,4,2008,calc,NA,2
560810,4,2008,mf,NA,2
570810,5,2008,rc,1.9,1
570810,5,2008,lwid,2.9,1
570810,5,2008,wa,2.7,1
570810,5,2008,rf,2.2,1
570810,5,2008,cap,2.4,1
570810,5,2008,punc,3.6,1
570810,5,2008,ue,2,1
570810,5,2008,lang,2.7,1
570810,5,2008,wf,2.1,1
570810,5,2008,ws,2.8,1
570810,5,2008,ce,2.3,1
570810,5,2008,psdi,2.2,1
570810,5,2008,comp,1.5,1
570810,5,2008,maths,2,1
570810,5,2008,calc,1.9,1
570810,5,2008,mf,1.4,1
570810,5,2008,rc,2.9,2
570810,5,2008,lwid,3.1,2
570810,5,2008,wa,3.4,2
570810,5,2008,rf,3.3,2
570810,5,2008,cap,2.2,2
570810,5,2008,punc,1.9,2
570810,5,2008,ue,3.1,2
570810,5,2008,lang,2.4,2
570810,5,2008,wf,3.9,2
570810,5,2008,ws,3.7,2
570810,5,2008,ce,2,2
570810,5,2008,psdi,2,2
570810,5,2008,comp,2,2
570810,5,2008,maths,2.1,2
570810,5,2008,calc,3,2
570810,5,2008,mf,2,2
580810,7,2008,rc,7.9,1
580810,7,2008,lwid,8.5,1
580810,7,2008,wa,8.6,1
580810,7,2008,rf,10.7,1
580810,7,2008,cap,3,1
580810,7,2008,punc,4.9,1
580810,7,2008,ue,6.6,1
580810,7,2008,lang,4.8,1
580810,7,2008,wf,12.9,1
580810,7,2008,ws,6.5,1
580810,7,2008,ce,5,1
580810,7,2008,psdi,7.4,1
580810,7,2008,comp,3.7,1
580810,7,2008,maths,5.4,1
580810,7,2008,calc,6.7,1
580810,7,2008,mf,11.8,1
580810,7,2008,rc,8,2
580810,7,2008,lwid,8.5,2
580810,7,2008,wa,12.9,2
580810,7,2008,rf,12.9,2
580810,7,2008,cap,5.5,2
580810,7,2008,punc,8.9,2
580810,7,2008,ue,6.8,2
580810,7,2008,lang,7.1,2
580810,7,2008,wf,7.1,2
580810,7,2008,ws,10.9,2
580810,7,2008,ce,7.3,2
580810,7,2008,psdi,7.7,2
580810,7,2008,comp,5.7,2
580810,7,2008,maths,6.8,2
580810,7,2008,calc,7,2
580810,7,2008,mf,15.6,2
590810,5,2008,rc,2.7,1
590810,5,2008,lwid,4.4,1
590810,5,2008,wa,3.9,1
590810,5,2008,rf,4.4,1
590810,5,2008,cap,3.2,1
590810,5,2008,punc,2.9,1
590810,5,2008,ue,3.3,1
590810,5,2008,lang,3.1,1
590810,5,2008,wf,3.3,1
590810,5,2008,ws,5.1,1
590810,5,2008,ce,2.6,1
590810,5,2008,psdi,2.5,1
590810,5,2008,comp,3.5,1
590810,5,2008,maths,2.8,1
590810,5,2008,calc,2.9,1
590810,5,2008,mf,4.5,1
590810,5,2008,rc,3.6,2
590810,5,2008,lwid,4.3,2
590810,5,2008,wa,4.4,2
590810,5,2008,rf,5.4,2
590810,5,2008,cap,3.4,2
590810,5,2008,punc,5.2,2
590810,5,2008,ue,3.7,2
590810,5,2008,lang,4.1,2
590810,5,2008,wf,5.7,2
590810,5,2008,ws,5.2,2
590810,5,2008,ce,2.6,2
590810,5,2008,psdi,2.8,2
590810,5,2008,comp,3.3,2
590810,5,2008,maths,2.8,2
590810,5,2008,calc,3.2,2
590810,5,2008,mf,4.9,2
600810,4,2008,rc,5.6,1
600810,4,2008,lwid,5.6,1
600810,4,2008,wa,3.3,1
600810,4,2008,rf,7.4,1
600810,4,2008,cap,4.9,1
600810,4,2008,punc,5.1,1
600810,4,2008,ue,5.3,1
600810,4,2008,lang,5.1,1
600810,4,2008,wf,4.6,1
600810,4,2008,ws,2.8,1
600810,4,2008,ce,4.6,1
600810,4,2008,psdi,5.7,1
600810,4,2008,comp,4.3,1
600810,4,2008,maths,4.8,1
600810,4,2008,calc,5.3,1
600810,4,2008,mf,1.9,1
600810,4,2008,rc,8.7,2
600810,4,2008,lwid,5.5,2
600810,4,2008,wa,5.6,2
600810,4,2008,rf,11.2,2
600810,4,2008,cap,3.8,2
600810,4,2008,punc,5,2
600810,4,2008,ue,9.1,2
600810,4,2008,lang,6,2
600810,4,2008,wf,5.7,2
600810,4,2008,ws,12.9,2
600810,4,2008,ce,5,2
600810,4,2008,psdi,6.2,2
600810,4,2008,comp,7.9,2
600810,4,2008,maths,6.3,2
600810,4,2008,calc,7.3,2
600810,4,2008,mf,7,2
610810,6,2008,rc,6.2,1
610810,6,2008,lwid,5.3,1
610810,6,2008,wa,3.1,1
610810,6,2008,rf,8.7,1
610810,6,2008,cap,6.3,1
610810,6,2008,punc,4.2,1
610810,6,2008,ue,6,1
610810,6,2008,lang,5.5,1
610810,6,2008,wf,5.3,1
610810,6,2008,ws,11.9,1
610810,6,2008,ce,6.2,1
610810,6,2008,psdi,7.2,1
610810,6,2008,comp,5.1,1
610810,6,2008,maths,6.2,1
610810,6,2008,calc,6.7,1
610810,6,2008,mf,6.8,1
610810,6,2008,rc,7.3,2
610810,6,2008,lwid,6.1,2
610810,6,2008,wa,4,2
610810,6,2008,rf,10.7,2
610810,6,2008,cap,7.9,2
610810,6,2008,punc,6.9,2
610810,6,2008,ue,5.2,2
610810,6,2008,lang,6.7,2
610810,6,2008,wf,6.1,2
610810,6,2008,ws,7.2,2
610810,6,2008,ce,6,2
610810,6,2008,psdi,5.3,2
610810,6,2008,comp,5.2,2
610810,6,2008,maths,5.5,2
610810,6,2008,calc,7.3,2
610810,6,2008,mf,7.1,2
620810,3,2008,rc,2.8,1
620810,3,2008,lwid,2.9,1
620810,3,2008,wa,3.1,1
620810,3,2008,rf,2.1,1
620810,3,2008,cap,1.4,1
620810,3,2008,punc,2.5,1
620810,3,2008,ue,2.6,1
620810,3,2008,lang,2.2,1
620810,3,2008,wf,1.8,1
620810,3,2008,ws,2.8,1
620810,3,2008,ce,3.4,1
620810,3,2008,psdi,1.5,1
620810,3,2008,comp,2.6,1
620810,3,2008,maths,2.5,1
620810,3,2008,calc,3.8,1
620810,3,2008,mf,2.1,1
620810,3,2008,rc,7.1,2
620810,3,2008,lwid,4.1,2
620810,3,2008,wa,6.1,2
620810,3,2008,rf,4.4,2
620810,3,2008,cap,2.5,2
620810,3,2008,punc,1.8,2
620810,3,2008,ue,6.5,2
620810,3,2008,lang,3.6,2
620810,3,2008,wf,2.8,2
620810,3,2008,ws,4.7,2
620810,3,2008,ce,5,2
620810,3,2008,psdi,7.4,2
620810,3,2008,comp,4.2,2
620810,3,2008,maths,5.4,2
620810,3,2008,calc,4.4,2
620810,3,2008,mf,7.2,2
630810,8,2008,rc,6.4,1
630810,8,2008,lwid,5.3,1
630810,8,2008,wa,3.9,1
630810,8,2008,rf,11.4,1
630810,8,2008,cap,5.6,1
630810,8,2008,punc,6.7,1
630810,8,2008,ue,8.2,1
630810,8,2008,lang,6.8,1
630810,8,2008,wf,10.1,1
630810,8,2008,ws,12.9,1
630810,8,2008,ce,12,1
630810,8,2008,psdi,10.3,1
630810,8,2008,comp,8.4,1
630810,8,2008,maths,10,1
630810,8,2008,calc,12.9,1
630810,8,2008,mf,18,1
630810,8,2008,rc,8.8,2
630810,8,2008,lwid,5.8,2
630810,8,2008,wa,5.1,2
630810,8,2008,rf,12.9,2
630810,8,2008,cap,12.9,2
630810,8,2008,punc,12.2,2
630810,8,2008,ue,7.9,2
630810,8,2008,lang,11,2
630810,8,2008,wf,12.9,2
630810,8,2008,ws,12.9,2
630810,8,2008,ce,12.9,2
630810,8,2008,psdi,12.9,2
630810,8,2008,comp,12.9,2
630810,8,2008,maths,12.9,2
630810,8,2008,calc,18,2
630810,8,2008,mf,18,2
640810,5,2008,rc,3.7,1
640810,5,2008,lwid,3.1,1
640810,5,2008,wa,4.7,1
640810,5,2008,rf,3.4,1
640810,5,2008,cap,1.2,1
640810,5,2008,punc,1.1,1
640810,5,2008,ue,1.3,1
640810,5,2008,lang,1.2,1
640810,5,2008,wf,3.6,1
640810,5,2008,ws,2.3,1
640810,5,2008,ce,1.9,1
640810,5,2008,psdi,2.4,1
640810,5,2008,comp,3.8,1
640810,5,2008,maths,2.6,1
640810,5,2008,calc,2.4,1
640810,5,2008,mf,2.6,1
640810,5,2008,rc,4,2
640810,5,2008,lwid,4.5,2
640810,5,2008,wa,6.1,2
640810,5,2008,rf,4.1,2
640810,5,2008,cap,1.9,2
640810,5,2008,punc,2.6,2
640810,5,2008,ue,3.7,2
640810,5,2008,lang,2.7,2
640810,5,2008,wf,3.9,2
640810,5,2008,ws,4.3,2
640810,5,2008,ce,1.5,2
640810,5,2008,psdi,2.5,2
640810,5,2008,comp,2.6,2
640810,5,2008,maths,2.2,2
640810,5,2008,calc,3,2
640810,5,2008,mf,5.5,2
650810,5,2008,rc,3.2,1
650810,5,2008,lwid,6.3,1
650810,5,2008,wa,5.5,1
650810,5,2008,rf,3.1,1
650810,5,2008,cap,4,1
650810,5,2008,punc,3.6,1
650810,5,2008,ue,4.8,1
650810,5,2008,lang,4.1,1
650810,5,2008,wf,3.3,1
650810,5,2008,ws,3.7,1
650810,5,2008,ce,4.6,1
650810,5,2008,psdi,3.9,1
650810,5,2008,comp,4.2,1
650810,5,2008,maths,4.2,1
650810,5,2008,calc,4.9,1
650810,5,2008,mf,5.4,1
650810,5,2008,rc,4.5,2
650810,5,2008,lwid,5.8,2
650810,5,2008,wa,4.7,2
650810,5,2008,rf,3.9,2
650810,5,2008,cap,2,2
650810,5,2008,punc,3.1,2
650810,5,2008,ue,4.4,2
650810,5,2008,lang,3.2,2
650810,5,2008,wf,5.7,2
650810,5,2008,ws,9.7,2
650810,5,2008,ce,5.7,2
650810,5,2008,psdi,6.9,2
650810,5,2008,comp,6.2,2
650810,5,2008,maths,6.3,2
650810,5,2008,calc,5.7,2
650810,5,2008,mf,7.1,2
660810,7,2008,rc,12.9,1
660810,7,2008,lwid,12.9,1
660810,7,2008,wa,12.9,1
660810,7,2008,rf,9.9,1
660810,7,2008,cap,10.6,1
660810,7,2008,punc,12.9,1
660810,7,2008,ue,12.9,1
660810,7,2008,lang,12.2,1
660810,7,2008,wf,9.2,1
660810,7,2008,ws,12.9,1
660810,7,2008,ce,11.4,1
660810,7,2008,psdi,12.9,1
660810,7,2008,comp,10.4,1
660810,7,2008,maths,12.9,1
660810,7,2008,calc,12.9,1
660810,7,2008,mf,9.2,1
660810,7,2008,rc,12.9,2
660810,7,2008,lwid,12.9,2
660810,7,2008,wa,12.9,2
660810,7,2008,rf,11.4,2
660810,7,2008,cap,12.9,2
660810,7,2008,punc,12.9,2
660810,7,2008,ue,11.6,2
660810,7,2008,lang,12.5,2
660810,7,2008,wf,12.9,2
660810,7,2008,ws,12.9,2
660810,7,2008,ce,12.9,2
660810,7,2008,psdi,12.9,2
660810,7,2008,comp,12.2,2
660810,7,2008,maths,12.9,2
660810,7,2008,calc,18,2
660810,7,2008,mf,13.2,2
670810,7,2008,rc,3.4,1
670810,7,2008,lwid,3.5,1
670810,7,2008,wa,5.1,1
670810,7,2008,rf,2.7,1
670810,7,2008,cap,4.3,1
670810,7,2008,punc,3.2,1
670810,7,2008,ue,3,1
670810,7,2008,lang,3.4,1
670810,7,2008,wf,2.3,1
670810,7,2008,ws,3.2,1
670810,7,2008,ce,3,1
670810,7,2008,psdi,2.3,1
670810,7,2008,comp,3.8,1
670810,7,2008,maths,3,1
670810,7,2008,calc,3.8,1
670810,7,2008,mf,2.5,1
670810,7,2008,rc,3.4,2
670810,7,2008,lwid,4.5,2
670810,7,2008,wa,6.1,2
670810,7,2008,rf,2.9,2
670810,7,2008,cap,3.8,2
670810,7,2008,punc,3.8,2
670810,7,2008,ue,4,2
670810,7,2008,lang,3.9,2
670810,7,2008,wf,3.9,2
670810,7,2008,ws,5,2
670810,7,2008,ce,4.6,2
670810,7,2008,psdi,3.3,2
670810,7,2008,comp,3.6,2
670810,7,2008,maths,3.8,2
670810,7,2008,calc,4.4,2
670810,7,2008,mf,4,2
680810,3,2008,rc,1.6,1
680810,3,2008,lwid,2.4,1
680810,3,2008,wa,1.7,1
680810,3,2008,rf,2.2,1
680810,3,2008,cap,1.4,1
680810,3,2008,punc,2.2,1
680810,3,2008,ue,2,1
680810,3,2008,lang,1.9,1
680810,3,2008,wf,1.4,1
680810,3,2008,ws,2.1,1
680810,3,2008,ce,1,1
680810,3,2008,psdi,1.8,1
680810,3,2008,comp,1.2,1
680810,3,2008,maths,1.3,1
680810,3,2008,calc,2.1,1
680810,3,2008,mf,1.5,1
680810,3,2008,rc,3.8,2
680810,3,2008,lwid,3.3,2
680810,3,2008,wa,2.9,2
680810,3,2008,rf,3.7,2
680810,3,2008,cap,3.3,2
680810,3,2008,punc,3.1,2
680810,3,2008,ue,3.4,2
680810,3,2008,lang,3.3,2
680810,3,2008,wf,4.9,2
680810,3,2008,ws,6.8,2
680810,3,2008,ce,2.4,2
680810,3,2008,psdi,2.2,2
680810,3,2008,comp,2.2,2
680810,3,2008,maths,2.2,2
680810,3,2008,calc,2.2,2
680810,3,2008,mf,3,2
690810,5,2008,rc,7.4,1
690810,5,2008,lwid,5.9,1
690810,5,2008,wa,8.6,1
690810,5,2008,rf,4.7,1
690810,5,2008,cap,2.6,1
690810,5,2008,punc,2.5,1
690810,5,2008,ue,6.1,1
690810,5,2008,lang,3.7,1
690810,5,2008,wf,4.6,1
690810,5,2008,ws,11.9,1
690810,5,2008,ce,3.2,1
690810,5,2008,psdi,4.8,1
690810,5,2008,comp,2.4,1
690810,5,2008,maths,3.4,1
690810,5,2008,calc,4.1,1
690810,5,2008,mf,2.3,1
690810,5,2008,rc,6.7,2
690810,5,2008,lwid,8,2
690810,5,2008,wa,12.9,2
690810,5,2008,rf,9.1,2
690810,5,2008,cap,3.8,2
690810,5,2008,punc,2,2
690810,5,2008,ue,6.2,2
690810,5,2008,lang,4,2
690810,5,2008,wf,5.3,2
690810,5,2008,ws,6,2
690810,5,2008,ce,5.2,2
690810,5,2008,psdi,5.9,2
690810,5,2008,comp,4.7,2
690810,5,2008,maths,5.3,2
690810,5,2008,calc,6.2,2
690810,5,2008,mf,6.2,2
700810,3,2008,rc,4.2,1
700810,3,2008,lwid,3.5,1
700810,3,2008,wa,4.7,1
700810,3,2008,rf,3.5,1
700810,3,2008,cap,2.5,1
700810,3,2008,punc,3.2,1
700810,3,2008,ue,4,1
700810,3,2008,lang,3.2,1
700810,3,2008,wf,3.9,1
700810,3,2008,ws,7,1
700810,3,2008,ce,3.4,1
700810,3,2008,psdi,4.3,1
700810,3,2008,comp,3.1,1
700810,3,2008,maths,3.6,1
700810,3,2008,calc,4.5,1
700810,3,2008,mf,4.6,1
700810,3,2008,rc,5.9,2
700810,3,2008,lwid,5.2,2
700810,3,2008,wa,5.6,2
700810,3,2008,rf,3.9,2
700810,3,2008,cap,3.6,2
700810,3,2008,punc,4.9,2
700810,3,2008,ue,7.5,2
700810,3,2008,lang,5.3,2
700810,3,2008,wf,4.9,2
700810,3,2008,ws,9.7,2
700810,3,2008,ce,5.2,2
700810,3,2008,psdi,6.4,2
700810,3,2008,comp,4.1,2
700810,3,2008,maths,5.1,2
700810,3,2008,calc,6.2,2
700810,3,2008,mf,8.7,2
710810,8,2008,rc,12.9,1
710810,8,2008,lwid,12.9,1
710810,8,2008,wa,12.9,1
710810,8,2008,rf,12.9,1
710810,8,2008,cap,9.6,1
710810,8,2008,punc,7.6,1
710810,8,2008,ue,12.9,1
710810,8,2008,lang,10.1,1
710810,8,2008,wf,12.9,1
710810,8,2008,ws,12.9,1
710810,8,2008,ce,12.9,1
710810,8,2008,psdi,12.9,1
710810,8,2008,comp,9.4,1
710810,8,2008,maths,12,1
710810,8,2008,calc,12.9,1
710810,8,2008,mf,7.9,1
710810,8,2008,rc,12.9,2
710810,8,2008,lwid,12.9,2
710810,8,2008,wa,12.9,2
710810,8,2008,rf,12.9,2
710810,8,2008,cap,12.9,2
710810,8,2008,punc,9.7,2
710810,8,2008,ue,12.9,2
710810,8,2008,lang,11.9,2
710810,8,2008,wf,12.9,2
710810,8,2008,ws,12.9,2
710810,8,2008,ce,12.9,2
710810,8,2008,psdi,12.9,2
710810,8,2008,comp,12.9,2
710810,8,2008,maths,12.9,2
710810,8,2008,calc,18,2
710810,8,2008,mf,13.2,2
720810,7,2008,rc,7.5,1
720810,7,2008,lwid,6.3,1
720810,7,2008,wa,5.1,1
720810,7,2008,rf,7.6,1
720810,7,2008,cap,9.4,1
720810,7,2008,punc,10.6,1
720810,7,2008,ue,8.1,1
720810,7,2008,lang,9.4,1
720810,7,2008,wf,5.3,1
720810,7,2008,ws,4.8,1
720810,7,2008,ce,5.7,1
720810,7,2008,psdi,5,1
720810,7,2008,comp,3.7,1
720810,7,2008,maths,4.7,1
720810,7,2008,calc,5.7,1
720810,7,2008,mf,8.2,1
720810,7,2008,rc,9.6,2
720810,7,2008,lwid,5.8,2
720810,7,2008,wa,3.7,2
720810,7,2008,rf,12.9,2
720810,7,2008,cap,12.9,2
720810,7,2008,punc,12.4,2
720810,7,2008,ue,12.6,2
720810,7,2008,lang,12.7,2
720810,7,2008,wf,7.7,2
720810,7,2008,ws,12.9,2
720810,7,2008,ce,4.6,2
720810,7,2008,psdi,6,2
720810,7,2008,comp,5.2,2
720810,7,2008,maths,5.3,2
720810,7,2008,calc,5.7,2
720810,7,2008,mf,8.3,2
730810,7,2008,rc,12.9,1
730810,7,2008,lwid,9.8,1
730810,7,2008,wa,8.6,1
730810,7,2008,rf,9.7,1
730810,7,2008,cap,7.8,1
730810,7,2008,punc,8.7,1
730810,7,2008,ue,12.9,1
730810,7,2008,lang,9.8,1
730810,7,2008,wf,4.9,1
730810,7,2008,ws,12.9,1
730810,7,2008,ce,6.8,1
730810,7,2008,psdi,9.9,1
730810,7,2008,comp,6.5,1
730810,7,2008,maths,7.7,1
730810,7,2008,calc,5.7,1
730810,7,2008,mf,7.1,1
730810,7,2008,rc,12.9,2
730810,7,2008,lwid,12.9,2
730810,7,2008,wa,12.9,2
730810,7,2008,rf,11.7,2
730810,7,2008,cap,12.9,2
730810,7,2008,punc,10.8,2
730810,7,2008,ue,12.9,2
730810,7,2008,lang,12.3,2
730810,7,2008,wf,7.7,2
730810,7,2008,ws,12.9,2
730810,7,2008,ce,6.7,2
730810,7,2008,psdi,10.7,2
730810,7,2008,comp,4.7,2
730810,7,2008,maths,7.1,2
730810,7,2008,calc,8.9,2
730810,7,2008,mf,7.2,2
740810,8,2008,rc,4.5,1
740810,8,2008,lwid,8,1
740810,8,2008,wa,7.5,1
740810,8,2008,rf,12.9,1
740810,8,2008,cap,6.1,1
740810,8,2008,punc,5.3,1
740810,8,2008,ue,6.5,1
740810,8,2008,lang,6,1
740810,8,2008,wf,6.1,1
740810,8,2008,ws,6.5,1
740810,8,2008,ce,10.1,1
740810,8,2008,psdi,10.3,1
740810,8,2008,comp,11.4,1
740810,8,2008,maths,10.5,1
740810,8,2008,calc,12.9,1
740810,8,2008,mf,16.3,1
740810,8,2008,rc,8,2
740810,8,2008,lwid,9.1,2
740810,8,2008,wa,12.9,2
740810,8,2008,rf,12.9,2
740810,8,2008,cap,10.4,2
740810,8,2008,punc,12.9,2
740810,8,2008,ue,11.8,2
740810,8,2008,lang,11.7,2
740810,8,2008,wf,12.9,2
740810,8,2008,ws,10.9,2
740810,8,2008,ce,12.9,2
740810,8,2008,psdi,12.9,2
740810,8,2008,comp,12.9,2
740810,8,2008,maths,12.9,2
740810,8,2008,calc,18,2
740810,8,2008,mf,18,2
750810,8,2008,rc,6.2,1
750810,8,2008,lwid,11.6,1
750810,8,2008,wa,8.6,1
750810,8,2008,rf,5.4,1
750810,8,2008,cap,3,1
750810,8,2008,punc,2.9,1
750810,8,2008,ue,4.5,1
750810,8,2008,lang,3.5,1
750810,8,2008,wf,5.3,1
750810,8,2008,ws,11.9,1
750810,8,2008,ce,6.6,1
750810,8,2008,psdi,4.2,1
750810,8,2008,comp,5.6,1
750810,8,2008,maths,5.4,1
750810,8,2008,calc,12.1,1
750810,8,2008,mf,11.6,1
750810,8,2008,rc,7.8,2
750810,8,2008,lwid,12.4,2
750810,8,2008,wa,12.9,2
750810,8,2008,rf,7.6,2
750810,8,2008,cap,5.1,2
750810,8,2008,punc,6.8,2
750810,8,2008,ue,8.9,2
750810,8,2008,lang,6.9,2
750810,8,2008,wf,6.1,2
750810,8,2008,ws,12.9,2
750810,8,2008,ce,7.2,2
750810,8,2008,psdi,9.2,2
750810,8,2008,comp,9.1,2
750810,8,2008,maths,8.5,2
750810,8,2008,calc,18,2
750810,8,2008,mf,13,2
760810,4,2008,rc,2,1
760810,4,2008,lwid,3.5,1
760810,4,2008,wa,4.7,1
760810,4,2008,rf,2,1
760810,4,2008,cap,1.1,1
760810,4,2008,punc,2.8,1
760810,4,2008,ue,2.5,1
760810,4,2008,lang,2.1,1
760810,4,2008,wf,2.3,1
760810,4,2008,ws,5.9,1
760810,4,2008,ce,1.2,1
760810,4,2008,psdi,2.8,1
760810,4,2008,comp,2.3,1
760810,4,2008,maths,2.1,1
760810,4,2008,calc,2.4,1
760810,4,2008,mf,2,1
760810,4,2008,rc,4.8,2
760810,4,2008,lwid,4.1,2
760810,4,2008,wa,5.1,2
760810,4,2008,rf,3.1,2
760810,4,2008,cap,3.9,2
760810,4,2008,punc,2.6,2
760810,4,2008,ue,5.1,2
760810,4,2008,lang,3.9,2
760810,4,2008,wf,3.3,2
760810,4,2008,ws,8.1,2
760810,4,2008,ce,4.6,2
760810,4,2008,psdi,6.4,2
760810,4,2008,comp,4.2,2
760810,4,2008,maths,5,2
760810,4,2008,calc,4.8,2
760810,4,2008,mf,5.5,2
770810,7,2008,rc,3.2,1
770810,7,2008,lwid,8,1
770810,7,2008,wa,12.9,1
770810,7,2008,rf,4.7,1
770810,7,2008,cap,6.6,1
770810,7,2008,punc,2.4,1
770810,7,2008,ue,4.7,1
770810,7,2008,lang,4.6,1
770810,7,2008,wf,3.6,1
770810,7,2008,ws,5.6,1
770810,7,2008,ce,6.3,1
770810,7,2008,psdi,4.6,1
770810,7,2008,comp,6.9,1
770810,7,2008,maths,6,1
770810,7,2008,calc,8.8,1
770810,7,2008,mf,11.3,1
770810,7,2008,rc,5.5,2
770810,7,2008,lwid,8.5,2
770810,7,2008,wa,8.6,2
770810,7,2008,rf,4.9,2
770810,7,2008,cap,4.3,2
770810,7,2008,punc,3.6,2
770810,7,2008,ue,1.9,2
770810,7,2008,lang,3.3,2
770810,7,2008,wf,5.7,2
770810,7,2008,ws,9.7,2
770810,7,2008,ce,7,2
770810,7,2008,psdi,3.5,2
770810,7,2008,comp,8.4,2
770810,7,2008,maths,6.2,2
770810,7,2008,calc,8.1,2
770810,7,2008,mf,10.7,2
780810,6,2008,rc,6.2,1
780810,6,2008,lwid,5.3,1
780810,6,2008,wa,5.5,1
780810,6,2008,rf,8.1,1
780810,6,2008,cap,6.3,1
780810,6,2008,punc,6.1,1
780810,6,2008,ue,6.6,1
780810,6,2008,lang,6.3,1
780810,6,2008,wf,6.1,1
780810,6,2008,ws,8.3,1
780810,6,2008,ce,5.3,1
780810,6,2008,psdi,6.4,1
