id,grade,year_start,Measure,Score,Time
512325,5,2023,wa,NA,1
512325,5,2023,rf,NA,1
512325,5,2023,cap,NA,1
512325,5,2023,punc,NA,1
512325,5,2023,ue,NA,1
512325,5,2023,lang,NA,1
512325,5,2023,wf,NA,1
512325,5,2023,ws,NA,1
512325,5,2023,ce,NA,1
512325,5,2023,psdi,NA,1
512325,5,2023,comp,NA,1
512325,5,2023,maths,NA,1
512325,5,2023,calc,NA,1
512325,5,2023,mf,NA,1
512325,5,2023,rc,NA,2
512325,5,2023,lwid,NA,2
512325,5,2023,wa,NA,2
512325,5,2023,rf,NA,2
512325,5,2023,cap,NA,2
512325,5,2023,punc,NA,2
512325,5,2023,ue,NA,2
512325,5,2023,lang,NA,2
512325,5,2023,wf,NA,2
512325,5,2023,ws,NA,2
512325,5,2023,ce,NA,2
512325,5,2023,psdi,NA,2
512325,5,2023,comp,NA,2
512325,5,2023,maths,NA,2
512325,5,2023,calc,NA,2
512325,5,2023,mf,NA,2
212325,3,2023,rc,NA,1
212325,3,2023,lwid,1.5,1
212325,3,2023,wa,2.5,1
212325,3,2023,rf,NA,1
212325,3,2023,cap,NA,1
212325,3,2023,punc,NA,1
212325,3,2023,ue,NA,1
212325,3,2023,lang,NA,1
212325,3,2023,wf,NA,1
212325,3,2023,ws,NA,1
212325,3,2023,ce,NA,1
212325,3,2023,psdi,NA,1
212325,3,2023,comp,NA,1
212325,3,2023,maths,NA,1
212325,3,2023,calc,1.7,1
212325,3,2023,mf,NA,1
212325,3,2023,rc,1.4,2
212325,3,2023,lwid,3,2
212325,3,2023,wa,4.9,2
212325,3,2023,rf,2.3,2
212325,3,2023,cap,NA,2
212325,3,2023,punc,NA,2
212325,3,2023,ue,NA,2
212325,3,2023,lang,NA,2
212325,3,2023,wf,2.5,2
212325,3,2023,ws,NA,2
212325,3,2023,ce,NA,2
212325,3,2023,psdi,NA,2
212325,3,2023,comp,2.4,2
212325,3,2023,maths,1.7,2
212325,3,2023,calc,2.6,2
212325,3,2023,mf,2.8,2
132325,8,2023,rc,4.5,1
132325,8,2023,lwid,6.5,1
132325,8,2023,wa,7.6,1
132325,8,2023,rf,4.9,1
132325,8,2023,cap,NA,1
132325,8,2023,punc,NA,1
132325,8,2023,ue,NA,1
132325,8,2023,lang,NA,1
132325,8,2023,wf,5,1
132325,8,2023,ws,NA,1
132325,8,2023,ce,NA,1
132325,8,2023,psdi,NA,1
132325,8,2023,comp,4.7,1
132325,8,2023,maths,4.1,1
132325,8,2023,calc,4.7,1
132325,8,2023,mf,5.5,1
132325,8,2023,rc,6.2,2
132325,8,2023,lwid,7.7,2
132325,8,2023,wa,8.1,2
132325,8,2023,rf,6.1,2
132325,8,2023,cap,NA,2
132325,8,2023,punc,NA,2
132325,8,2023,ue,NA,2
132325,8,2023,lang,NA,2
132325,8,2023,wf,6.3,2
132325,8,2023,ws,NA,2
132325,8,2023,ce,NA,2
132325,8,2023,psdi,NA,2
132325,8,2023,comp,6.8,2
132325,8,2023,maths,6.3,2
132325,8,2023,calc,7.1,2
132325,8,2023,mf,7.2,2
272325,7,2023,rc,6.8,1
272325,7,2023,lwid,7.6,1
272325,7,2023,wa,9.2,1
272325,7,2023,rf,7.6,1
272325,7,2023,cap,NA,1
272325,7,2023,punc,NA,1
272325,7,2023,ue,NA,1
272325,7,2023,lang,NA,1
272325,7,2023,wf,11,1
272325,7,2023,ws,NA,1
272325,7,2023,ce,NA,1
272325,7,2023,psdi,NA,1
272325,7,2023,comp,8.6,1
272325,7,2023,maths,8,1
272325,7,2023,calc,9.1,1
272325,7,2023,mf,NA,1
272325,7,2023,rc,7,2
272325,7,2023,lwid,8.3,2
272325,7,2023,wa,NA,2
272325,7,2023,rf,9.6,2
272325,7,2023,cap,NA,2
272325,7,2023,punc,NA,2
272325,7,2023,ue,NA,2
272325,7,2023,lang,NA,2
272325,7,2023,wf,NA,2
272325,7,2023,ws,NA,2
272325,7,2023,ce,NA,2
272325,7,2023,psdi,NA,2
272325,7,2023,comp,NA,2
272325,7,2023,maths,10.6,2
272325,7,2023,calc,NA,2
272325,7,2023,mf,NA,2
112325,4,2023,rc,2,1
112325,4,2023,lwid,1.3,1
112325,4,2023,wa,2.5,1
112325,4,2023,rf,1,1
112325,4,2023,cap,NA,1
112325,4,2023,punc,NA,1
112325,4,2023,ue,NA,1
112325,4,2023,lang,NA,1
112325,4,2023,wf,1.6,1
112325,4,2023,ws,NA,1
112325,4,2023,ce,NA,1
112325,4,2023,psdi,NA,1
112325,4,2023,comp,3.4,1
112325,4,2023,maths,3.5,1
112325,4,2023,calc,3.1,1
112325,4,2023,mf,2.2,1
112325,4,2023,rc,4.1,2
112325,4,2023,lwid,3.8,2
112325,4,2023,wa,4.9,2
112325,4,2023,rf,4,2
112325,4,2023,cap,NA,2
112325,4,2023,punc,NA,2
112325,4,2023,ue,NA,2
112325,4,2023,lang,NA,2
112325,4,2023,wf,3.3,2
112325,4,2023,ws,NA,2
112325,4,2023,ce,NA,2
112325,4,2023,psdi,NA,2
112325,4,2023,comp,4.7,2
112325,4,2023,maths,4.4,2
112325,4,2023,calc,4.3,2
112325,4,2023,mf,4.6,2
792325,6,2023,rc,5.1,1
792325,6,2023,lwid,6,1
792325,6,2023,wa,5.5,1
792325,6,2023,rf,5.8,1
792325,6,2023,cap,NA,1
792325,6,2023,punc,NA,1
792325,6,2023,ue,NA,1
792325,6,2023,lang,NA,1
792325,6,2023,wf,3.3,1
792325,6,2023,ws,NA,1
792325,6,2023,ce,NA,1
792325,6,2023,psdi,NA,1
792325,6,2023,comp,4.5,1
792325,6,2023,maths,3.6,1
792325,6,2023,calc,4.4,1
792325,6,2023,mf,3.8,1
792325,6,2023,rc,6.8,2
792325,6,2023,lwid,7.7,2
792325,6,2023,wa,10.2,2
792325,6,2023,rf,11,2
792325,6,2023,cap,NA,2
792325,6,2023,punc,NA,2
792325,6,2023,ue,NA,2
792325,6,2023,lang,NA,2
792325,6,2023,wf,7,2
792325,6,2023,ws,NA,2
792325,6,2023,ce,NA,2
792325,6,2023,psdi,NA,2
792325,6,2023,comp,6.9,2
792325,6,2023,maths,5.8,2
792325,6,2023,calc,6.2,2
792325,6,2023,mf,8.2,2
1272325,5,2023,rc,6.2,1
1272325,5,2023,lwid,4.2,1
1272325,5,2023,wa,4.7,1
1272325,5,2023,rf,3.4,1
1272325,5,2023,cap,NA,1
1272325,5,2023,punc,NA,1
1272325,5,2023,ue,NA,1
1272325,5,2023,lang,NA,1
1272325,5,2023,wf,3.7,1
1272325,5,2023,ws,NA,1
1272325,5,2023,ce,NA,1
1272325,5,2023,psdi,NA,1
1272325,5,2023,comp,3.5,1
1272325,5,2023,maths,3.5,1
1272325,5,2023,calc,3.8,1
1272325,5,2023,mf,4.4,1
1272325,5,2023,rc,8,2
1272325,5,2023,lwid,5.7,2
1272325,5,2023,wa,6.7,2
1272325,5,2023,rf,4.9,2
1272325,5,2023,cap,NA,2
1272325,5,2023,punc,NA,2
1272325,5,2023,ue,NA,2
1272325,5,2023,lang,NA,2
1272325,5,2023,wf,5.6,2
1272325,5,2023,ws,NA,2
1272325,5,2023,ce,NA,2
1272325,5,2023,psdi,NA,2
1272325,5,2023,comp,5,2
1272325,5,2023,maths,4.2,2
1272325,5,2023,calc,5.3,2
1272325,5,2023,mf,5.7,2
1182325,7,2023,rc,6.1,1
1182325,7,2023,lwid,6,1
1182325,7,2023,wa,6.4,1
1182325,7,2023,rf,5.4,1
1182325,7,2023,cap,NA,1
1182325,7,2023,punc,NA,1
1182325,7,2023,ue,NA,1
1182325,7,2023,lang,NA,1
1182325,7,2023,wf,5,1
1182325,7,2023,ws,NA,1
1182325,7,2023,ce,NA,1
1182325,7,2023,psdi,NA,1
1182325,7,2023,comp,5.5,1
1182325,7,2023,maths,5,1
1182325,7,2023,calc,4.7,1
1182325,7,2023,mf,5.1,1
1182325,7,2023,rc,7.3,2
1182325,7,2023,lwid,7.1,2
1182325,7,2023,wa,8.1,2
1182325,7,2023,rf,6.1,2
1182325,7,2023,cap,NA,2
1182325,7,2023,punc,NA,2
1182325,7,2023,ue,NA,2
1182325,7,2023,lang,NA,2
1182325,7,2023,wf,7.8,2
1182325,7,2023,ws,NA,2
1182325,7,2023,ce,NA,2
1182325,7,2023,psdi,NA,2
1182325,7,2023,comp,6.7,2
1182325,7,2023,maths,6.1,2
1182325,7,2023,calc,6.2,2
1182325,7,2023,mf,6.4,2
442325,8,2023,rc,6,1
442325,8,2023,lwid,7.6,1
442325,8,2023,wa,9.2,1
442325,8,2023,rf,6.8,1
442325,8,2023,cap,NA,1
442325,8,2023,punc,NA,1
442325,8,2023,ue,NA,1
442325,8,2023,lang,NA,1
442325,8,2023,wf,5.6,1
442325,8,2023,ws,NA,1
442325,8,2023,ce,NA,1
442325,8,2023,psdi,NA,1
442325,8,2023,comp,5.6,1
442325,8,2023,maths,5.8,1
442325,8,2023,calc,5.7,1
442325,8,2023,mf,5.6,1
442325,8,2023,rc,6.9,2
442325,8,2023,lwid,7.7,2
442325,8,2023,wa,8.1,2
442325,8,2023,rf,7.1,2
442325,8,2023,cap,NA,2
442325,8,2023,punc,NA,2
442325,8,2023,ue,NA,2
442325,8,2023,lang,NA,2
442325,8,2023,wf,6.3,2
442325,8,2023,ws,NA,2
442325,8,2023,ce,NA,2
442325,8,2023,psdi,NA,2
442325,8,2023,comp,6.5,2
442325,8,2023,maths,6,2
442325,8,2023,calc,6.2,2
442325,8,2023,mf,6.8,2
702325,5,2023,rc,NA,1
702325,5,2023,lwid,NA,1
702325,5,2023,wa,NA,1
702325,5,2023,rf,NA,1
702325,5,2023,cap,NA,1
702325,5,2023,punc,NA,1
702325,5,2023,ue,NA,1
702325,5,2023,lang,NA,1
702325,5,2023,wf,NA,1
702325,5,2023,ws,NA,1
702325,5,2023,ce,NA,1
702325,5,2023,psdi,NA,1
702325,5,2023,comp,NA,1
702325,5,2023,maths,NA,1
702325,5,2023,calc,NA,1
702325,5,2023,mf,NA,1
702325,5,2023,rc,6.4,2
702325,5,2023,lwid,3.8,2
702325,5,2023,wa,3.2,2
702325,5,2023,rf,3.6,2
702325,5,2023,cap,NA,2
702325,5,2023,punc,NA,2
702325,5,2023,ue,NA,2
702325,5,2023,lang,NA,2
702325,5,2023,wf,2.2,2
702325,5,2023,ws,NA,2
702325,5,2023,ce,NA,2
702325,5,2023,psdi,NA,2
702325,5,2023,comp,3.5,2
702325,5,2023,maths,3.6,2
702325,5,2023,calc,5.7,2
702325,5,2023,mf,3.5,2
1322325,7,2023,rc,6.3,1
1322325,7,2023,lwid,7,1
1322325,7,2023,wa,7.6,1
1322325,7,2023,rf,6.4,1
1322325,7,2023,cap,NA,1
1322325,7,2023,punc,NA,1
1322325,7,2023,ue,NA,1
1322325,7,2023,lang,NA,1
1322325,7,2023,wf,6.3,1
1322325,7,2023,ws,NA,1
1322325,7,2023,ce,NA,1
1322325,7,2023,psdi,NA,1
1322325,7,2023,comp,6.5,1
1322325,7,2023,maths,5.9,1
1322325,7,2023,calc,6.1,1
1322325,7,2023,mf,6.5,1
1322325,7,2023,rc,7.5,2
1322325,7,2023,lwid,8.3,2
1322325,7,2023,wa,8.1,2
1322325,7,2023,rf,7.3,2
1322325,7,2023,cap,NA,2
1322325,7,2023,punc,NA,2
1322325,7,2023,ue,NA,2
1322325,7,2023,lang,NA,2
1322325,7,2023,wf,8.8,2
1322325,7,2023,ws,NA,2
1322325,7,2023,ce,NA,2
1322325,7,2023,psdi,NA,2
1322325,7,2023,comp,7.7,2
1322325,7,2023,maths,6.6,2
1322325,7,2023,calc,7.1,2
1322325,7,2023,mf,8.3,2
772325,8,2023,rc,6.9,1
772325,8,2023,lwid,7.6,1
772325,8,2023,wa,9.2,1
772325,8,2023,rf,5.8,1
772325,8,2023,cap,NA,1
772325,8,2023,punc,NA,1
772325,8,2023,ue,NA,1
772325,8,2023,lang,NA,1
772325,8,2023,wf,6.3,1
772325,8,2023,ws,NA,1
772325,8,2023,ce,NA,1
772325,8,2023,psdi,NA,1
772325,8,2023,comp,7,1
772325,8,2023,maths,7.3,1
772325,8,2023,calc,6.5,1
772325,8,2023,mf,6.2,1
772325,8,2023,rc,7.7,2
772325,8,2023,lwid,8.3,2
772325,8,2023,wa,9.7,2
772325,8,2023,rf,7.3,2
772325,8,2023,cap,NA,2
772325,8,2023,punc,NA,2
772325,8,2023,ue,NA,2
772325,8,2023,lang,NA,2
772325,8,2023,wf,7.8,2
772325,8,2023,ws,NA,2
772325,8,2023,ce,NA,2
772325,8,2023,psdi,NA,2
772325,8,2023,comp,7.8,2
772325,8,2023,maths,7.6,2
772325,8,2023,calc,7.7,2
772325,8,2023,mf,8.3,2
362325,4,2023,rc,2.3,1
362325,4,2023,lwid,2,1
362325,4,2023,wa,2.8,1
362325,4,2023,rf,2.9,1
362325,4,2023,cap,NA,1
362325,4,2023,punc,NA,1
362325,4,2023,ue,NA,1
362325,4,2023,lang,NA,1
362325,4,2023,wf,2.2,1
362325,4,2023,ws,NA,1
362325,4,2023,ce,NA,1
362325,4,2023,psdi,NA,1
362325,4,2023,comp,1.5,1
362325,4,2023,maths,3,1
362325,4,2023,calc,2.7,1
362325,4,2023,mf,2.8,1
362325,4,2023,rc,3.6,2
362325,4,2023,lwid,3.8,2
362325,4,2023,wa,4.9,2
362325,4,2023,rf,3.4,2
362325,4,2023,cap,NA,2
362325,4,2023,punc,NA,2
362325,4,2023,ue,NA,2
362325,4,2023,lang,NA,2
362325,4,2023,wf,4.1,2
362325,4,2023,ws,NA,2
362325,4,2023,ce,NA,2
362325,4,2023,psdi,NA,2
362325,4,2023,comp,3.6,2
362325,4,2023,maths,3.8,2
362325,4,2023,calc,5.7,2
362325,4,2023,mf,4.4,2
882325,6,2023,rc,NA,1
882325,6,2023,lwid,NA,1
882325,6,2023,wa,NA,1
882325,6,2023,rf,NA,1
882325,6,2023,cap,NA,1
882325,6,2023,punc,NA,1
882325,6,2023,ue,NA,1
882325,6,2023,lang,NA,1
882325,6,2023,wf,NA,1
882325,6,2023,ws,NA,1
882325,6,2023,ce,NA,1
882325,6,2023,psdi,NA,1
882325,6,2023,comp,NA,1
882325,6,2023,maths,NA,1
882325,6,2023,calc,NA,1
882325,6,2023,mf,NA,1
882325,6,2023,rc,7.5,2
882325,6,2023,lwid,6.1,2
882325,6,2023,wa,3.2,2
882325,6,2023,rf,8.2,2
882325,6,2023,cap,NA,2
882325,6,2023,punc,NA,2
882325,6,2023,ue,NA,2
882325,6,2023,lang,NA,2
882325,6,2023,wf,5.6,2
882325,6,2023,ws,NA,2
882325,6,2023,ce,NA,2
882325,6,2023,psdi,NA,2
882325,6,2023,comp,3.6,2
882325,6,2023,maths,4.1,2
882325,6,2023,calc,6.2,2
882325,6,2023,mf,8.8,2
82325,6,2023,rc,5.5,1
82325,6,2023,lwid,5.5,1
82325,6,2023,wa,3.1,1
82325,6,2023,rf,4.9,1
82325,6,2023,cap,NA,1
82325,6,2023,punc,NA,1
82325,6,2023,ue,NA,1
82325,6,2023,lang,NA,1
82325,6,2023,wf,2.2,1
82325,6,2023,ws,NA,1
82325,6,2023,ce,NA,1
82325,6,2023,psdi,NA,1
82325,6,2023,comp,2.8,1
82325,6,2023,maths,4.8,1
82325,6,2023,calc,3.6,1
82325,6,2023,mf,3.7,1
82325,6,2023,rc,6.7,2
82325,6,2023,lwid,7.1,2
82325,6,2023,wa,6.7,2
82325,6,2023,rf,8.5,2
82325,6,2023,cap,NA,2
82325,6,2023,punc,NA,2
82325,6,2023,ue,NA,2
82325,6,2023,lang,NA,2
82325,6,2023,wf,7,2
82325,6,2023,ws,NA,2
82325,6,2023,ce,NA,2
82325,6,2023,psdi,NA,2
82325,6,2023,comp,5.5,2
82325,6,2023,maths,5.2,2
82325,6,2023,calc,7.1,2
82325,6,2023,mf,8.7,2
1312325,7,2023,rc,5,1
1312325,7,2023,lwid,7,1
1312325,7,2023,wa,6.4,1
1312325,7,2023,rf,5.2,1
1312325,7,2023,cap,NA,1
1312325,7,2023,punc,NA,1
1312325,7,2023,ue,NA,1
1312325,7,2023,lang,NA,1
1312325,7,2023,wf,5.6,1
1312325,7,2023,ws,NA,1
1312325,7,2023,ce,NA,1
1312325,7,2023,psdi,NA,1
1312325,7,2023,comp,5,1
1312325,7,2023,maths,4.6,1
1312325,7,2023,calc,5,1
1312325,7,2023,mf,NA,1
1312325,7,2023,rc,6.9,2
1312325,7,2023,lwid,7.7,2
1312325,7,2023,wa,8.1,2
1312325,7,2023,rf,9.6,2
1312325,7,2023,cap,NA,2
1312325,7,2023,punc,NA,2
1312325,7,2023,ue,NA,2
1312325,7,2023,lang,NA,2
1312325,7,2023,wf,8.8,2
1312325,7,2023,ws,NA,2
1312325,7,2023,ce,NA,2
1312325,7,2023,psdi,NA,2
1312325,7,2023,comp,6.6,2
1312325,7,2023,maths,6.8,2
1312325,7,2023,calc,7.1,2
1312325,7,2023,mf,NA,2
1212325,6,2023,rc,NA,1
1212325,6,2023,lwid,NA,1
1212325,6,2023,wa,NA,1
1212325,6,2023,rf,NA,1
1212325,6,2023,cap,NA,1
1212325,6,2023,punc,NA,1
1212325,6,2023,ue,NA,1
1212325,6,2023,lang,NA,1
1212325,6,2023,wf,NA,1
1212325,6,2023,ws,NA,1
1212325,6,2023,ce,NA,1
1212325,6,2023,psdi,NA,1
1212325,6,2023,comp,NA,1
1212325,6,2023,maths,NA,1
1212325,6,2023,calc,NA,1
1212325,6,2023,mf,NA,1
1212325,6,2023,rc,3.3,2
1212325,6,2023,lwid,6.6,2
1212325,6,2023,wa,8.1,2
1212325,6,2023,rf,5.2,2
1212325,6,2023,cap,NA,2
1212325,6,2023,punc,NA,2
1212325,6,2023,ue,NA,2
1212325,6,2023,lang,NA,2
1212325,6,2023,wf,5.2,2
1212325,6,2023,ws,NA,2
1212325,6,2023,ce,NA,2
1212325,6,2023,psdi,NA,2
1212325,6,2023,comp,2,2
1212325,6,2023,maths,1.7,2
1212325,6,2023,calc,1.9,2
1212325,6,2023,mf,2.8,2
282325,3,2023,rc,1.7,1
282325,3,2023,lwid,1.1,1
282325,3,2023,wa,2,1
282325,3,2023,rf,NA,1
282325,3,2023,cap,NA,1
282325,3,2023,punc,NA,1
282325,3,2023,ue,NA,1
282325,3,2023,lang,NA,1
282325,3,2023,wf,1.1,1
282325,3,2023,ws,NA,1
282325,3,2023,ce,NA,1
282325,3,2023,psdi,NA,1
282325,3,2023,comp,NA,1
282325,3,2023,maths,NA,1
282325,3,2023,calc,1.4,1
282325,3,2023,mf,NA,1
282325,3,2023,rc,3.1,2
282325,3,2023,lwid,2.3,2
282325,3,2023,wa,4.9,2
282325,3,2023,rf,1.5,2
282325,3,2023,cap,NA,2
282325,3,2023,punc,NA,2
282325,3,2023,ue,NA,2
282325,3,2023,lang,NA,2
282325,3,2023,wf,1.9,2
282325,3,2023,ws,NA,2
282325,3,2023,ce,NA,2
282325,3,2023,psdi,NA,2
282325,3,2023,comp,3.2,2
282325,3,2023,maths,1.9,2
282325,3,2023,calc,4,2
282325,3,2023,mf,3,2
52325,8,2023,rc,7.1,1
52325,8,2023,lwid,8.8,1
52325,8,2023,wa,9.2,1
52325,8,2023,rf,6.8,1
52325,8,2023,cap,NA,1
52325,8,2023,punc,NA,1
52325,8,2023,ue,NA,1
52325,8,2023,lang,NA,1
52325,8,2023,wf,6.3,1
52325,8,2023,ws,NA,1
52325,8,2023,ce,NA,1
52325,8,2023,psdi,NA,1
52325,8,2023,comp,6.8,1
52325,8,2023,maths,5.8,1
52325,8,2023,calc,6.1,1
52325,8,2023,mf,6.2,1
52325,8,2023,rc,NA,2
52325,8,2023,lwid,NA,2
52325,8,2023,wa,NA,2
52325,8,2023,rf,NA,2
52325,8,2023,cap,NA,2
52325,8,2023,punc,NA,2
52325,8,2023,ue,NA,2
52325,8,2023,lang,NA,2
52325,8,2023,wf,NA,2
52325,8,2023,ws,NA,2
52325,8,2023,ce,NA,2
52325,8,2023,psdi,NA,2
52325,8,2023,comp,NA,2
52325,8,2023,maths,NA,2
52325,8,2023,calc,NA,2
52325,8,2023,mf,NA,2
752325,8,2023,rc,8.2,1
752325,8,2023,lwid,12.1,1
752325,8,2023,wa,12.4,1
752325,8,2023,rf,9.3,1
752325,8,2023,cap,NA,1
752325,8,2023,punc,NA,1
752325,8,2023,ue,NA,1
752325,8,2023,lang,NA,1
752325,8,2023,wf,8.8,1
752325,8,2023,ws,NA,1
752325,8,2023,ce,NA,1
752325,8,2023,psdi,NA,1
752325,8,2023,comp,6.8,1
752325,8,2023,maths,6.9,1
752325,8,2023,calc,7,1
752325,8,2023,mf,7.2,1
752325,8,2023,rc,9.9,2
752325,8,2023,lwid,12.2,2
752325,8,2023,wa,NA,2
752325,8,2023,rf,NA,2
752325,8,2023,cap,NA,2
752325,8,2023,punc,NA,2
752325,8,2023,ue,NA,2
752325,8,2023,lang,NA,2
752325,8,2023,wf,NA,2
752325,8,2023,ws,NA,2
752325,8,2023,ce,NA,2
752325,8,2023,psdi,NA,2
752325,8,2023,comp,8.6,2
752325,8,2023,maths,7.3,2
752325,8,2023,calc,8.4,2
752325,8,2023,mf,10.5,2
1062325,7,2023,rc,3.6,1
1062325,7,2023,lwid,8.2,1
1062325,7,2023,wa,5.5,1
1062325,7,2023,rf,5.1,1
1062325,7,2023,cap,NA,1
1062325,7,2023,punc,NA,1
1062325,7,2023,ue,NA,1
1062325,7,2023,lang,NA,1
1062325,7,2023,wf,2.9,1
1062325,7,2023,ws,NA,1
1062325,7,2023,ce,NA,1
1062325,7,2023,psdi,NA,1
1062325,7,2023,comp,5.4,1
1062325,7,2023,maths,4.2,1
1062325,7,2023,calc,9.1,1
1062325,7,2023,mf,6.5,1
1062325,7,2023,rc,6,2
1062325,7,2023,lwid,10.6,2
1062325,7,2023,wa,10.2,2
1062325,7,2023,rf,7.6,2
1062325,7,2023,cap,NA,2
1062325,7,2023,punc,NA,2
1062325,7,2023,ue,NA,2
1062325,7,2023,lang,NA,2
1062325,7,2023,wf,5.6,2
1062325,7,2023,ws,NA,2
1062325,7,2023,ce,NA,2
1062325,7,2023,psdi,NA,2
1062325,7,2023,comp,6.5,2
1062325,7,2023,maths,6.7,2
1062325,7,2023,calc,NA,2
1062325,7,2023,mf,10.5,2
482325,6,2023,rc,5,1
482325,6,2023,lwid,3.1,1
482325,6,2023,wa,3.1,1
482325,6,2023,rf,3.8,1
482325,6,2023,cap,NA,1
482325,6,2023,punc,NA,1
482325,6,2023,ue,NA,1
482325,6,2023,lang,NA,1
482325,6,2023,wf,4.1,1
482325,6,2023,ws,NA,1
482325,6,2023,ce,NA,1
482325,6,2023,psdi,NA,1
482325,6,2023,comp,2.8,1
482325,6,2023,maths,2,1
482325,6,2023,calc,5,1
482325,6,2023,mf,4.6,1
482325,6,2023,rc,5.8,2
482325,6,2023,lwid,6.1,2
482325,6,2023,wa,5.7,2
482325,6,2023,rf,7.6,2
482325,6,2023,cap,NA,2
482325,6,2023,punc,NA,2
482325,6,2023,ue,NA,2
482325,6,2023,lang,NA,2
482325,6,2023,wf,5,2
482325,6,2023,ws,NA,2
482325,6,2023,ce,NA,2
482325,6,2023,psdi,NA,2
482325,6,2023,comp,5.5,2
482325,6,2023,maths,3.3,2
482325,6,2023,calc,6.2,2
482325,6,2023,mf,8.6,2
1382325,7,2023,rc,13,1
1382325,7,2023,lwid,NA,1
1382325,7,2023,wa,NA,1
1382325,7,2023,rf,8.2,1
1382325,7,2023,cap,NA,1
1382325,7,2023,punc,NA,1
1382325,7,2023,ue,NA,1
1382325,7,2023,lang,NA,1
1382325,7,2023,wf,7,1
1382325,7,2023,ws,NA,1
1382325,7,2023,ce,NA,1
1382325,7,2023,psdi,NA,1
1382325,7,2023,comp,6.8,1
1382325,7,2023,maths,7,1
1382325,7,2023,calc,7.6,1
1382325,7,2023,mf,NA,1
1382325,7,2023,rc,13,2
1382325,7,2023,lwid,12.2,2
1382325,7,2023,wa,NA,2
1382325,7,2023,rf,NA,2
1382325,7,2023,cap,NA,2
1382325,7,2023,punc,NA,2
1382325,7,2023,ue,NA,2
1382325,7,2023,lang,NA,2
1382325,7,2023,wf,NA,2
1382325,7,2023,ws,NA,2
1382325,7,2023,ce,NA,2
1382325,7,2023,psdi,NA,2
1382325,7,2023,comp,10.5,2
1382325,7,2023,maths,8.8,2
1382325,7,2023,calc,9.3,2
1382325,7,2023,mf,NA,2
1072325,6,2023,rc,9.7,1
1072325,6,2023,lwid,9.6,1
1072325,6,2023,wa,9.2,1
1072325,6,2023,rf,6.8,1
1072325,6,2023,cap,NA,1
1072325,6,2023,punc,NA,1
1072325,6,2023,ue,NA,1
1072325,6,2023,lang,NA,1
1072325,6,2023,wf,4.1,1
1072325,6,2023,ws,NA,1
1072325,6,2023,ce,NA,1
1072325,6,2023,psdi,NA,1
1072325,6,2023,comp,5,1
1072325,6,2023,maths,5.9,1
1072325,6,2023,calc,5.7,1
1072325,6,2023,mf,6.6,1
1072325,6,2023,rc,10.4,2
1072325,6,2023,lwid,9.7,2
1072325,6,2023,wa,NA,2
1072325,6,2023,rf,8.2,2
1072325,6,2023,cap,NA,2
1072325,6,2023,punc,NA,2
1072325,6,2023,ue,NA,2
1072325,6,2023,lang,NA,2
1072325,6,2023,wf,5.6,2
1072325,6,2023,ws,NA,2
1072325,6,2023,ce,NA,2
1072325,6,2023,psdi,NA,2
1072325,6,2023,comp,6.4,2
1072325,6,2023,maths,8.9,2
1072325,6,2023,calc,8.4,2
1072325,6,2023,mf,10.5,2
812325,8,2023,rc,2.7,1
812325,8,2023,lwid,1.8,1
812325,8,2023,wa,3.5,1
812325,8,2023,rf,2.6,1
812325,8,2023,cap,NA,1
812325,8,2023,punc,NA,1
812325,8,2023,ue,NA,1
812325,8,2023,lang,NA,1
812325,8,2023,wf,3.7,1
812325,8,2023,ws,NA,1
812325,8,2023,ce,NA,1
812325,8,2023,psdi,NA,1
812325,8,2023,comp,6.9,1
812325,8,2023,maths,5.8,1
812325,8,2023,calc,6.5,1
812325,8,2023,mf,6.7,1
812325,8,2023,rc,3.9,2
812325,8,2023,lwid,4.1,2
812325,8,2023,wa,5.7,2
812325,8,2023,rf,4.8,2
812325,8,2023,cap,NA,2
812325,8,2023,punc,NA,2
812325,8,2023,ue,NA,2
812325,8,2023,lang,NA,2
812325,8,2023,wf,4.6,2
812325,8,2023,ws,NA,2
812325,8,2023,ce,NA,2
812325,8,2023,psdi,NA,2
812325,8,2023,comp,8,2
812325,8,2023,maths,6.5,2
812325,8,2023,calc,8.4,2
812325,8,2023,mf,9.9,2
142325,3,2023,rc,1.3,1
142325,3,2023,lwid,1.2,1
142325,3,2023,wa,2.5,1
142325,3,2023,rf,NA,1
142325,3,2023,cap,NA,1
142325,3,2023,punc,NA,1
142325,3,2023,ue,NA,1
142325,3,2023,lang,NA,1
142325,3,2023,wf,NA,1
142325,3,2023,ws,NA,1
142325,3,2023,ce,NA,1
142325,3,2023,psdi,NA,1
142325,3,2023,comp,NA,1
142325,3,2023,maths,1,1
142325,3,2023,calc,1.3,1
142325,3,2023,mf,2.1,1
142325,3,2023,rc,2,2
142325,3,2023,lwid,2.4,2
142325,3,2023,wa,3.2,2
142325,3,2023,rf,3,2
142325,3,2023,cap,NA,2
142325,3,2023,punc,NA,2
142325,3,2023,ue,NA,2
142325,3,2023,lang,NA,2
142325,3,2023,wf,1.1,2
142325,3,2023,ws,NA,2
142325,3,2023,ce,NA,2
142325,3,2023,psdi,NA,2
142325,3,2023,comp,2.8,2
142325,3,2023,maths,2.1,2
142325,3,2023,calc,2.4,2
142325,3,2023,mf,2.9,2
992325,5,2023,rc,NA,1
992325,5,2023,lwid,NA,1
992325,5,2023,wa,NA,1
